league,season,team,player,nation,pos,age,born,90s,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving
POR-Primeira Liga,2024-25,Moreirense,Jeremy Antonisse,CUW,"FW,MF",22,2002,9.3,409,15,95,154,169,30,409,29,13,44.8,15,51.7,214,1694,846,24,17,7,28,16,246,51
POR-Primeira Liga,2024-25,Moreirense,Joel Jorquera,ESP,FW,23,2000,4.8,159,2,25,71,66,11,159,16,2,12.5,14,87.5,104,714,384,15,8,2,12,8,111,23
POR-Primeira Liga,2024-25,Moreirense,Kewin,BRA,GK,28,1995,29.0,1094,966,1090,4,0,0,1094,1,1,100.0,0,0.0,621,2717,1631,0,0,0,1,0,486,0
POR-Primeira Liga,2024-25,Moreirense,Lawrence Ofori,GHA,MF,26,1998,19.8,1208,28,335,758,125,4,1208,19,13,68.4,5,26.3,732,3354,1540,17,15,1,32,19,833,13
POR-Primeira Liga,2024-25,Moreirense,Leonardo Buta,POR,DF,22,2002,5.6,334,16,140,123,73,5,334,16,3,18.8,11,68.8,146,627,325,9,6,2,6,4,177,23
POR-Primeira Liga,2024-25,Moreirense,Luismi,EQG,FW,23,2001,15.2,479,20,50,240,204,53,479,48,22,45.8,26,54.2,230,1312,598,22,10,12,55,27,310,65
POR-Primeira Liga,2024-25,Moreirense,Madson,BRA,FW,24,1999,13.0,503,11,72,196,243,39,503,37,12,32.4,17,45.9,302,1854,998,42,25,18,34,12,343,90
POR-Primeira Liga,2024-25,Moreirense,Maracás,BRA,DF,30,1994,26.6,1485,280,1028,438,20,15,1485,7,4,57.1,3,42.9,811,2842,1194,3,1,0,10,3,953,2
POR-Primeira Liga,2024-25,Moreirense,Marcelo dos Santos Ferreira,BRA,DF,35,1989,33.0,2050,284,1323,693,40,29,2050,3,2,66.7,1,33.3,1099,4375,2301,3,2,0,5,3,1276,3
POR-Primeira Liga,2024-25,Moreirense,Michel,BRA,DF,21,2003,2.8,131,28,106,25,1,1,131,0,0,,0,,59,331,156,1,0,0,2,0,72,0
POR-Primeira Liga,2024-25,Moreirense,Mika,POR,GK,33,1991,0.0,2,2,2,0,0,0,2,0,0,,0,,0,0,0,0,0,0,0,0,2,0
POR-Primeira Liga,2024-25,Moreirense,Pedro Santos,POR,"FW,MF",21,2003,6.2,221,6,37,99,89,12,221,10,3,30.0,7,70.0,117,434,151,4,5,3,22,4,137,35
POR-Primeira Liga,2024-25,Moreirense,Sidnei Tavares,,MF,22,2001,14.4,630,30,161,374,100,13,630,19,10,52.6,7,36.8,335,1822,811,15,13,1,25,12,400,17
POR-Primeira Liga,2024-25,Moreirense,Yan Lincon,BRA,FW,21,2002,2.9,72,3,6,42,24,10,72,1,0,0.0,1,100.0,35,185,86,3,3,1,5,2,52,8
POR-Primeira Liga,2024-25,Nacional,Adrián Butzke,ESP,FW,25,1999,5.4,168,6,10,92,69,22,168,4,0,0.0,4,100.0,82,381,187,4,6,1,14,5,120,25
POR-Primeira Liga,2024-25,Nacional,Afonso Freitas,POR,DF,24,2000,0.2,8,2,3,3,2,0,8,0,0,,0,,1,0,0,0,0,0,0,0,2,0
POR-Primeira Liga,2024-25,Nacional,André Sousa,POR,MF,34,1990,2.2,120,2,23,59,40,4,120,4,0,0.0,4,100.0,62,247,150,3,2,1,5,2,67,4
POR-Primeira Liga,2024-25,Nacional,Arvin Appiah,ENG,"DF,FW",23,2001,15.4,704,33,202,324,183,24,704,31,12,38.7,12,38.7,368,2066,1045,33,15,11,38,15,389,67
POR-Primeira Liga,2024-25,Nacional,Bruno Xavier Almeida Costa,POR,"MF,FW",27,1997,10.2,440,13,77,222,143,12,439,19,10,52.6,4,21.1,242,1512,604,16,13,2,8,16,284,35
POR-Primeira Liga,2024-25,Nacional,Chiheb Labidi,TUN,"MF,FW",23,2001,4.6,246,8,55,136,59,8,246,11,5,45.5,5,45.5,140,832,290,6,13,1,12,5,160,5
POR-Primeira Liga,2024-25,Nacional,Daniel Penha,BRA,MF,25,1998,16.5,758,14,105,359,304,28,758,30,13,43.3,17,56.7,360,1991,1068,29,27,4,44,12,451,65
POR-Primeira Liga,2024-25,Nacional,Diederrick Joel,CMR,FW,30,1993,9.6,222,9,14,113,99,31,221,11,4,36.4,7,63.6,93,402,128,5,6,2,15,10,136,26
POR-Primeira Liga,2024-25,Nacional,Djibril Soumaré,SEN,MF,21,2003,20.9,1081,63,298,685,126,13,1081,49,27,55.1,16,32.7,507,3245,1740,22,24,0,34,14,593,12
POR-Primeira Liga,2024-25,Nacional,Dudu,BRA,"FW,MF",24,1999,14.9,430,5,66,165,205,55,428,43,12,27.9,28,65.1,222,1352,732,28,16,11,35,18,244,65
POR-Primeira Liga,2024-25,Nacional,Dyego Sousa,POR,FW,34,1989,1.7,48,3,5,26,17,4,48,2,0,0.0,2,100.0,27,104,9,0,0,0,3,5,36,4
POR-Primeira Liga,2024-25,Nacional,Franscisco Gonçalves,POR,DF,20,2004,0.2,10,3,7,2,1,0,10,0,0,,0,,5,24,20,0,0,0,0,0,6,0
POR-Primeira Liga,2024-25,Nacional,Fūki Yamada,JPN,"FW,MF",23,2001,5.5,196,6,24,60,113,12,196,10,2,20.0,8,80.0,106,501,239,7,3,3,6,2,119,51
POR-Primeira Liga,2024-25,Nacional,Gabriel Santos,BRA,"FW,MF",25,1999,1.0,34,0,9,12,14,5,34,5,0,0.0,3,60.0,19,182,90,3,2,1,5,0,23,4
POR-Primeira Liga,2024-25,Nacional,García,BRA,DF,22,2002,31.1,1890,99,643,824,444,12,1890,66,34,51.5,21,31.8,872,4515,2456,56,53,1,26,18,986,109
POR-Primeira Liga,2024-25,Nacional,Isaac,BRA,FW,20,2004,13.7,449,13,44,237,176,44,449,30,9,30.0,20,66.7,242,1008,318,7,5,3,67,16,299,58
POR-Primeira Liga,2024-25,Nacional,José Gomes,POR,DF,28,1996,26.0,1278,101,503,456,326,41,1278,33,12,36.4,21,63.6,468,2311,1213,32,23,8,35,14,594,110
POR-Primeira Liga,2024-25,Nacional,João Aurélio,POR,"DF,FW",35,1988,4.5,206,16,55,81,72,8,206,6,3,50.0,3,50.0,77,428,231,9,7,2,5,1,98,19
POR-Primeira Liga,2024-25,Nacional,João Tiago Serrão Garcês,POR,MF,31,1993,0.2,6,0,1,4,1,0,6,0,0,,0,,5,9,6,0,0,0,0,0,4,0
POR-Primeira Liga,2024-25,Nacional,Lucas França,BRA,GK,28,1996,32.5,1078,943,1076,2,0,0,1078,1,1,100.0,0,0.0,480,2710,1706,0,0,0,1,0,352,0
POR-Primeira Liga,2024-25,Nacional,Luís Esteves,POR,MF,26,1998,31.2,1603,25,282,921,427,31,1603,42,16,38.1,23,54.8,938,5021,2433,54,56,2,60,27,1067,77
POR-Primeira Liga,2024-25,Nacional,Léo Santos,BRA,DF,25,1998,8.6,474,86,319,138,19,12,474,2,1,50.0,1,50.0,243,1213,651,6,3,0,4,0,289,4
POR-Primeira Liga,2024-25,Nacional,Matheus Dias,BRA,"MF,DF",22,2002,19.4,972,87,367,527,89,11,972,22,14,63.6,7,31.8,439,2517,1408,19,7,0,25,7,540,8
POR-Primeira Liga,2024-25,Nacional,Miguel Baeza,ESP,"MF,FW",24,2000,2.3,72,1,11,37,26,2,72,3,2,66.7,1,33.3,35,180,105,2,1,0,1,1,45,4
POR-Primeira Liga,2024-25,Nacional,Nigel Thomas,NED,"FW,MF",23,2001,7.0,174,7,33,58,90,9,174,6,0,0.0,6,100.0,96,655,315,13,8,3,14,4,111,34
POR-Primeira Liga,2024-25,Nacional,Paulinho Bóia,BRA,"FW,MF",26,1998,12.0,403,8,60,165,187,37,403,39,20,51.3,16,41.0,243,1686,810,32,20,11,26,10,262,77
POR-Primeira Liga,2024-25,Nacional,Rui Encarnação,POR,GK,26,1998,1.5,42,38,42,0,0,0,42,0,0,,0,,22,143,85,0,0,0,0,0,21,0
POR-Primeira Liga,2024-25,Nacional,Rúben Macedo,POR,"FW,MF",28,1996,13.3,414,13,60,142,235,40,413,49,21,42.9,24,49.0,263,2647,1464,57,33,13,20,25,251,78
POR-Primeira Liga,2024-25,Nacional,Tiago Reis,BRA,FW,24,1999,2.6,58,0,3,26,29,15,58,1,0,0.0,1,100.0,24,79,26,0,0,0,5,3,40,8
POR-Primeira Liga,2024-25,Nacional,Ulisses,BRA,DF,24,1999,28.4,1615,185,980,589,58,35,1615,17,15,88.2,2,11.8,866,4436,2654,13,7,0,21,6,975,5
POR-Primeira Liga,2024-25,Nacional,Zé Vitor,BRA,DF,23,2001,30.5,1843,286,1103,691,59,41,1843,9,6,66.7,2,22.2,924,5102,3081,10,5,1,20,6,1089,1
POR-Primeira Liga,2024-25,Porto,Alan Varela,ARG,MF,23,2001,24.4,1752,44,280,1111,374,6,1752,22,10,45.5,11,50.0,897,3733,1756,17,29,0,15,12,1221,20
POR-Primeira Liga,2024-25,Porto,André Franco,POR,"MF,FW",26,1998,4.8,320,3,25,184,112,8,320,5,1,20.0,4,80.0,183,892,384,8,6,1,6,7,239,19
POR-Primeira Liga,2024-25,Porto,Cláudio Ramos,POR,GK,32,1991,2.0,56,41,54,2,0,0,56,0,0,,0,,31,129,68,0,0,0,0,0,32,0
POR-Primeira Liga,2024-25,Porto,Danny Loader,CMR,"FW,MF",23,2000,11.9,450,11,37,181,244,64,449,39,14,35.9,24,61.5,266,1478,455,18,12,14,30,33,328,71
POR-Primeira Liga,2024-25,Porto,Deniz Gül,TUR,FW,20,2004,4.9,146,1,7,75,66,15,146,14,5,35.7,9,64.3,64,384,135,6,5,2,17,6,115,24
POR-Primeira Liga,2024-25,Porto,Diogo Costa,POR,GK,24,1999,32.0,1275,889,1256,19,0,0,1275,0,0,,0,,840,3963,2276,0,0,0,1,0,762,0
POR-Primeira Liga,2024-25,Porto,Evanilson,BRA,FW,24,1999,0.1,7,0,0,3,4,1,7,1,0,0.0,1,100.0,5,11,0,0,1,0,1,0,4,0
POR-Primeira Liga,2024-25,Porto,Fabio Vieira,POR,"MF,FW",24,2000,20.4,1170,19,127,566,492,54,1170,38,13,34.2,24,63.2,664,3329,1339,27,25,8,22,12,815,121
POR-Primeira Liga,2024-25,Porto,Fran Navarro,ESP,FW,26,1998,1.0,23,0,1,6,16,7,23,0,0,,0,,11,50,2,0,0,0,2,1,13,5
POR-Primeira Liga,2024-25,Porto,Galeno,BRA,"FW,DF",26,1997,16.1,940,23,150,330,476,62,934,35,14,40.0,16,45.7,539,3251,1874,56,41,17,34,15,625,175
POR-Primeira Liga,2024-25,Porto,Gonçalo Borges,POR,"FW,MF",23,2001,8.5,388,0,19,106,271,41,388,43,15,34.9,23,53.5,262,2026,962,46,17,13,26,24,305,122
POR-Primeira Liga,2024-25,Porto,Ivan Jaime Pajuelo,ESP,FW,23,2000,4.9,204,3,15,68,122,24,204,16,7,43.8,8,50.0,145,699,275,8,10,7,13,12,175,37
POR-Primeira Liga,2024-25,Porto,Iván Marcano,ESP,DF,37,1987,10.5,870,69,344,469,59,10,870,2,2,100.0,0,0.0,503,2128,1096,9,1,0,6,0,661,5
POR-Primeira Liga,2024-25,Porto,João Mário Lopes,POR,"DF,MF",24,2000,19.6,1250,25,214,536,515,43,1250,67,30,44.8,35,52.2,698,4454,2632,78,55,13,26,14,851,182
POR-Primeira Liga,2024-25,Porto,Marko Grujić,SRB,MF,28,1996,0.4,35,3,4,14,17,4,35,0,0,,0,,19,80,24,1,1,1,1,0,23,5
POR-Primeira Liga,2024-25,Porto,Martim Fernandes,POR,DF,18,2006,14.6,988,33,229,460,305,31,988,40,24,60.0,14,35.0,518,2547,1275,39,21,9,24,16,634,108
POR-Primeira Liga,2024-25,Porto,Moura,POR,"DF,MF",24,1999,24.6,1577,51,362,708,523,55,1577,34,13,38.2,20,58.8,755,3865,1962,52,37,4,25,17,943,175
POR-Primeira Liga,2024-25,Porto,Nehuén Pérez,ARG,DF,24,2000,23.0,1917,152,779,1067,80,22,1917,5,3,60.0,2,40.0,1258,6709,3784,18,11,0,10,1,1478,10
POR-Primeira Liga,2024-25,Porto,Nicolás González,ESP,MF,22,2002,16.0,1062,16,123,670,279,31,1062,17,12,70.6,3,17.6,615,3025,1433,22,25,2,16,16,788,42
POR-Primeira Liga,2024-25,Porto,Otavio Ataide,BRA,DF,22,2002,18.1,1592,91,559,899,141,19,1592,15,5,33.3,8,53.3,979,4854,3017,20,11,1,12,2,1191,16
POR-Primeira Liga,2024-25,Porto,Pepê,BRA,"FW,MF",27,1997,22.1,1097,7,99,463,551,79,1097,54,19,35.2,30,55.6,604,3520,1452,42,38,12,52,29,788,174
POR-Primeira Liga,2024-25,Porto,Rodrigo Mora,POR,"MF,FW",17,2007,15.2,642,3,49,236,363,81,642,54,20,37.0,33,61.1,411,2529,1301,43,25,22,33,27,467,97
POR-Primeira Liga,2024-25,Porto,Samu Omorodion,ESP,FW,20,2004,25.1,655,14,41,298,323,137,651,41,13,31.7,27,65.9,366,1697,573,23,14,16,83,28,478,132
POR-Primeira Liga,2024-25,Porto,Stephen Eustáquio,CAN,"MF,DF",27,1996,21.3,1621,52,336,1003,295,31,1621,7,3,42.9,4,57.1,861,3796,1653,11,14,1,20,11,1174,41
POR-Primeira Liga,2024-25,Porto,Tiago Djaló,POR,DF,24,2000,6.6,552,60,250,264,43,8,552,6,1,16.7,4,66.7,361,2192,1156,13,9,0,2,2,398,5
POR-Primeira Liga,2024-25,Porto,Tomás Pérez,ARG,"MF,DF",18,2005,1.7,131,4,36,79,17,0,131,2,1,50.0,1,50.0,63,385,166,1,2,0,1,1,90,0
POR-Primeira Liga,2024-25,Porto,Toni Martínez,ESP,FW,27,1997,0.0,1,0,0,1,0,0,1,0,0,,0,,0,0,0,0,0,0,0,0,0,0
POR-Primeira Liga,2024-25,Porto,Vasco Sousa,POR,MF,21,2003,4.7,267,4,35,149,85,5,267,4,2,50.0,1,25.0,159,641,238,4,6,1,9,8,189,12
POR-Primeira Liga,2024-25,Porto,Wendell,BRA,DF,31,1993,0.3,20,0,1,10,10,2,20,1,1,100.0,0,0.0,15,89,61,1,0,0,0,0,13,0
POR-Primeira Liga,2024-25,Porto,William Gomes,BRA,"MF,FW",18,2006,1.7,105,0,15,37,56,9,105,10,4,40.0,4,40.0,46,249,146,4,5,2,3,1,55,19
POR-Primeira Liga,2024-25,Porto,Zaidu Sanusi,NGA,DF,27,1997,0.6,45,1,9,13,23,2,45,1,1,100.0,0,0.0,20,67,39,2,0,0,0,0,29,7
POR-Primeira Liga,2024-25,Porto,Zé Pedro Figueiredo,POR,DF,27,1997,16.6,1375,91,528,762,89,10,1375,2,1,50.0,1,50.0,817,3749,2153,9,15,0,5,0,1017,7
POR-Primeira Liga,2024-25,Rio Ave,Aderlan Santos,BRA,DF,35,1989,17.6,1131,192,701,417,20,13,1131,2,2,100.0,0,0.0,544,2029,863,3,1,0,4,0,658,1
POR-Primeira Liga,2024-25,Rio Ave,Amine Oudrhiri,MAR,MF,31,1992,7.2,420,14,135,254,35,1,420,1,0,0.0,1,100.0,226,928,390,1,3,0,5,4,283,4
POR-Primeira Liga,2024-25,Rio Ave,Andreas Ntoi,GRE,DF,21,2003,15.2,910,142,515,376,24,14,910,2,2,100.0,0,0.0,476,2134,1232,3,1,0,8,1,545,0
POR-Primeira Liga,2024-25,Rio Ave,André Inácio,BRA,"FW,MF",22,2002,13.1,448,13,68,166,229,40,448,62,34,54.8,26,41.9,306,2664,1380,51,37,16,46,21,315,94
POR-Primeira Liga,2024-25,Rio Ave,Brandon Aguilera,CRC,"MF,FW",21,2003,15.3,848,13,156,454,252,18,848,39,18,46.2,20,51.3,493,2431,1202,26,19,2,39,27,551,44
POR-Primeira Liga,2024-25,Rio Ave,Cezary Miszta,POL,GK,22,2001,25.8,1006,856,1003,3,0,0,1006,0,0,,0,,527,2654,1389,0,0,0,1,0,420,0
POR-Primeira Liga,2024-25,Rio Ave,Clayton,BRA,FW,25,1999,30.1,857,36,84,390,396,121,854,78,31,39.7,42,53.8,515,2769,1091,40,28,18,125,43,631,143
POR-Primeira Liga,2024-25,Rio Ave,Demir Ege Tıknaz,TUR,MF,19,2004,22.0,1245,79,349,738,171,18,1245,34,19,55.9,13,38.2,621,2842,1399,23,18,1,24,19,725,17
POR-Primeira Liga,2024-25,Rio Ave,Francisco Petrasso,ARG,DF,22,2002,4.6,214,27,150,56,9,7,214,0,0,,0,,130,638,336,1,1,0,2,0,133,0
POR-Primeira Liga,2024-25,Rio Ave,Fábio Conceição,POR,"FW,DF",23,2001,4.7,243,8,47,100,98,21,243,25,10,40.0,13,52.0,131,842,507,19,9,7,22,8,152,39
POR-Primeira Liga,2024-25,Rio Ave,Jhonatan,BRA,GK,33,1991,8.0,330,307,330,2,0,0,330,0,0,,0,,170,832,396,0,0,0,1,0,142,0
POR-Primeira Liga,2024-25,Rio Ave,Jonathan Panzo,ENG,DF,23,2000,14.4,907,109,504,382,23,6,907,4,3,75.0,1,25.0,543,2832,1437,7,4,0,6,1,607,0
POR-Primeira Liga,2024-25,Rio Ave,Jorge Karse,POR,DF,19,2005,0.0,6,1,5,2,0,0,6,0,0,,0,,3,3,0,0,0,0,0,0,1,0
POR-Primeira Liga,2024-25,Rio Ave,João Graça,POR,"MF,FW",29,1995,5.5,273,11,63,142,73,6,273,5,0,0.0,5,100.0,181,1084,354,11,2,2,12,13,187,25
POR-Primeira Liga,2024-25,Rio Ave,João Novais,POR,MF,31,1993,15.6,808,17,129,432,260,14,808,21,8,38.1,13,61.9,445,2117,1093,33,15,2,24,18,530,50
POR-Primeira Liga,2024-25,Rio Ave,João Pedro,BRA,DF,21,2003,3.0,189,17,77,85,29,2,189,1,0,0.0,0,0.0,91,406,119,2,1,0,2,1,102,4
POR-Primeira Liga,2024-25,Rio Ave,João Tomé,POR,"DF,MF",21,2003,8.6,538,24,194,224,126,7,538,16,6,37.5,7,43.8,246,1310,758,18,13,1,14,3,271,41
POR-Primeira Liga,2024-25,Rio Ave,Karem Zoabi,ISR,"FW,MF",18,2006,2.5,67,1,6,28,34,9,67,3,1,33.3,2,66.7,36,154,56,2,1,3,9,1,41,11
POR-Primeira Liga,2024-25,Rio Ave,Kiko Bondoso,POR,"FW,MF",28,1995,21.7,721,8,104,356,274,54,721,40,12,30.0,22,55.0,438,2377,1274,39,28,11,30,24,518,147
POR-Primeira Liga,2024-25,Rio Ave,Koka,EGY,"FW,MF",31,1993,1.9,62,5,7,32,24,8,62,3,2,66.7,1,33.3,27,177,85,3,2,0,3,2,43,5
POR-Primeira Liga,2024-25,Rio Ave,Konstantinos Kostoulas,GRE,DF,19,2005,2.1,97,18,58,39,0,0,97,0,0,,0,,52,270,101,0,0,0,0,0,57,0
POR-Primeira Liga,2024-25,Rio Ave,Marious Vrousai,GRE,"DF,MF",26,1998,28.3,1776,122,618,790,393,55,1776,79,41,51.9,35,44.3,797,3998,2039,47,33,7,45,18,930,96
POR-Primeira Liga,2024-25,Rio Ave,Martim Neto,POR,MF,21,2003,15.2,810,16,156,472,189,17,810,34,24,70.6,7,20.6,482,2653,1337,29,19,2,29,16,574,28
POR-Primeira Liga,2024-25,Rio Ave,Matheus Teixeira,BRA,GK,25,1999,0.2,11,11,11,0,0,0,11,0,0,,0,,5,24,7,0,0,0,0,0,6,0
POR-Primeira Liga,2024-25,Rio Ave,Miguel Nóbrega,POR,DF,24,2000,1.0,50,9,31,15,4,0,50,0,0,,0,,34,86,27,1,1,0,0,1,37,0
POR-Primeira Liga,2024-25,Rio Ave,Naziru Shuabiu,NGA,FW,20,2004,0.0,2,0,0,1,1,0,2,0,0,,0,,1,17,11,1,0,0,0,0,0,0
POR-Primeira Liga,2024-25,Rio Ave,Nelson Abbey,ENG,DF,20,2003,7.1,460,52,223,196,44,3,460,8,3,37.5,4,50.0,229,1220,574,7,7,1,8,5,253,7
POR-Primeira Liga,2024-25,Rio Ave,Ole Pohlmann,GER,"MF,FW",23,2001,17.7,617,20,105,243,283,34,617,55,26,47.3,24,43.6,325,1999,1051,38,19,10,33,29,389,76
POR-Primeira Liga,2024-25,Rio Ave,Omar Richards,ENG,DF,26,1998,22.1,1419,74,521,656,256,12,1419,50,21,42.0,24,48.0,688,3238,1728,32,27,2,25,14,815,73
POR-Primeira Liga,2024-25,Rio Ave,Patrick,BRA,DF,27,1997,11.1,758,83,408,329,29,7,758,2,1,50.0,1,50.0,440,2127,1302,10,4,0,10,5,499,6
POR-Primeira Liga,2024-25,Rio Ave,Renato Pantalon,CRO,DF,26,1997,7.7,472,54,271,173,31,9,472,2,0,0.0,2,100.0,266,1118,594,2,5,0,5,0,317,6
POR-Primeira Liga,2024-25,Rio Ave,Theofanis Bakoulas,GRE,MF,19,2005,4.3,184,9,42,100,44,8,184,8,2,25.0,6,75.0,99,504,224,3,2,1,8,6,113,12
POR-Primeira Liga,2024-25,Rio Ave,Tiago Fonseca Morais,POR,"FW,MF",20,2003,17.4,690,8,108,312,284,48,689,86,24,27.9,56,65.1,416,2524,1211,36,20,15,32,21,478,101
POR-Primeira Liga,2024-25,Rio Ave,Tobías Medina,ARG,MF,20,2004,0.6,23,1,4,10,10,2,23,3,1,33.3,1,33.3,19,127,64,3,0,0,2,1,19,3
POR-Primeira Liga,2024-25,Rio Ave,Valentim Sousa,POR,FW,19,2005,0.9,48,2,5,28,15,1,48,7,2,28.6,3,42.9,26,142,51,2,2,1,2,2,29,7
POR-Primeira Liga,2024-25,Rio Ave,Vítor Gomes,POR,MF,36,1987,1.0,71,9,27,33,11,0,71,0,0,,0,,31,115,43,0,2,0,0,1,35,1
POR-Primeira Liga,2024-25,Santa Clara,Adriano,BRA,MF,24,1999,29.2,1418,71,370,868,202,14,1418,48,23,47.9,24,50.0,758,3758,1738,26,23,1,21,18,945,28
POR-Primeira Liga,2024-25,Santa Clara,Alysson Silva,BRA,DF,21,2002,1.8,125,5,53,71,2,0,125,1,0,0.0,1,100.0,95,411,261,0,1,0,2,0,97,0
POR-Primeira Liga,2024-25,Santa Clara,Bruno Messi,POR,"FW,MF",27,1996,1.3,90,1,7,27,57,3,90,9,1,11.1,8,88.9,55,363,155,8,4,0,6,2,61,18
POR-Primeira Liga,2024-25,Santa Clara,Daniel Borges,BRA,"MF,FW",21,2003,2.2,129,4,26,70,36,6,129,4,4,100.0,0,0.0,56,238,109,3,5,0,12,4,61,6
POR-Primeira Liga,2024-25,Santa Clara,Diogo Calila,MOZ,"MF,DF",25,1998,19.4,921,44,265,343,319,34,921,23,7,30.4,15,65.2,426,2169,1080,36,17,7,29,8,485,100
POR-Primeira Liga,2024-25,Santa Clara,Frederico Venâncio,POR,DF,31,1993,20.1,1098,129,586,479,36,9,1098,2,1,50.0,1,50.0,523,2178,1047,6,6,0,4,1,663,2
POR-Primeira Liga,2024-25,Santa Clara,Gabriel Batista,BRA,GK,26,1998,34.0,1106,959,1100,6,0,0,1106,0,0,,0,,536,2554,1607,0,0,0,3,0,373,0
POR-Primeira Liga,2024-25,Santa Clara,Gabriel Vieira,BRA,FW,22,2002,31.0,1071,6,82,406,611,114,1070,108,49,45.4,52,48.1,579,3657,1736,54,53,27,121,44,665,165
POR-Primeira Liga,2024-25,Santa Clara,Guilherme Ramos,POR,DF,26,1997,3.7,186,17,92,87,8,3,186,1,1,100.0,0,0.0,105,485,230,3,2,0,0,1,103,0
POR-Primeira Liga,2024-25,Santa Clara,Gustavo Klismahn,BRA,"MF,FW",24,1999,9.1,441,8,76,202,170,22,441,14,6,42.9,8,57.1,234,1332,540,15,7,4,25,7,255,30
POR-Primeira Liga,2024-25,Santa Clara,Habraão,BRA,FW,23,2001,0.0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0
POR-Primeira Liga,2024-25,Santa Clara,João Costa,POR,FW,24,2000,8.1,239,8,26,104,110,30,239,13,3,23.1,7,53.8,128,397,121,3,4,2,17,13,148,28
POR-Primeira Liga,2024-25,Santa Clara,Lucas Soares,BRA,"MF,DF",26,1998,18.4,901,41,252,371,284,24,901,25,5,20.0,18,72.0,381,1902,931,25,16,6,32,9,438,85
POR-Primeira Liga,2024-25,Santa Clara,Luís Carlos Rocha Rodrigues,POR,DF,37,1986,28.6,1393,196,809,556,31,17,1393,3,2,66.7,0,0.0,716,3254,1552,5,0,0,7,3,851,3
POR-Primeira Liga,2024-25,Santa Clara,MT,BRA,"DF,MF",23,2001,31.0,2010,142,825,964,242,22,2010,39,25,64.1,12,30.8,994,4833,2892,41,32,2,31,13,1101,48
POR-Primeira Liga,2024-25,Santa Clara,Matheus Pereira,BRA,"MF,DF",23,2000,19.1,900,23,239,403,273,32,900,37,20,54.1,11,29.7,425,2293,1151,31,23,6,35,12,469,70
POR-Primeira Liga,2024-25,Santa Clara,Matheusinho,BRA,"FW,MF",26,1998,1.3,71,2,10,34,28,4,71,9,5,55.6,3,33.3,48,289,176,6,3,3,2,1,47,14
POR-Primeira Liga,2024-25,Santa Clara,Ney Bahia,BRA,MF,20,2004,0.7,24,5,13,7,4,1,24,0,0,,0,,7,32,4,0,0,0,2,1,7,2
POR-Primeira Liga,2024-25,Santa Clara,Pedro Ferreira,POR,MF,26,1998,20.3,862,39,230,468,174,16,862,16,10,62.5,6,37.5,320,1393,429,9,12,1,15,6,397,30
POR-Primeira Liga,2024-25,Santa Clara,Ricardinho,POR,"FW,MF",25,1998,13.8,521,7,66,216,253,39,521,46,17,37.0,29,63.0,304,1910,1035,40,22,9,36,22,321,54
POR-Primeira Liga,2024-25,Santa Clara,Safira,BRA,FW,29,1995,11.0,321,11,29,158,136,41,319,8,0,0.0,5,62.5,134,482,187,6,5,0,27,12,224,34
POR-Primeira Liga,2024-25,Santa Clara,Serginho,POR,MF,24,1999,14.5,704,14,141,411,160,14,704,18,7,38.9,9,50.0,364,1855,939,14,10,4,15,13,417,18
POR-Primeira Liga,2024-25,Santa Clara,Sidney,BRA,DF,27,1997,26.5,1538,108,672,762,125,23,1538,14,8,57.1,3,21.4,748,3484,1971,23,23,0,11,5,868,14
POR-Primeira Liga,2024-25,Santa Clara,Vinícius,BRA,"FW,MF",25,1999,24.9,766,26,118,323,345,78,765,74,36,48.6,35,47.3,380,2310,1245,44,31,13,60,33,419,103
POR-Primeira Liga,2024-25,Santa Clara,Wendel,BRA,FW,23,2000,2.6,86,2,6,38,43,12,86,7,2,28.6,5,71.4,50,314,93,3,3,2,7,1,60,6
POR-Primeira Liga,2024-25,Sporting CP,Afonso Moreira,POR,FW,19,2005,0.0,2,0,0,2,0,0,2,0,0,,0,,0,0,0,0,0,0,0,0,0,0
POR-Primeira Liga,2024-25,Sporting CP,Alexandre Brito,POR,"MF,DF",19,2005,1.0,59,3,11,40,8,2,59,0,0,,0,,35,102,17,0,1,0,1,1,41,0
POR-Primeira Liga,2024-25,Sporting CP,Biel,BRA,"MF,FW",23,2001,0.2,14,0,1,5,8,1,14,0,0,,0,,10,35,17,1,0,0,2,0,8,2
POR-Primeira Liga,2024-25,Sporting CP,Conrad Harder,DEN,"FW,MF",19,2005,8.7,317,6,20,98,205,61,317,30,17,56.7,13,43.3,215,1102,485,21,14,8,27,17,249,80
POR-Primeira Liga,2024-25,Sporting CP,Daniel Bragança,POR,MF,25,1999,12.0,799,10,85,452,268,38,799,16,10,62.5,5,31.3,526,2307,1164,16,31,1,18,11,646,46
POR-Primeira Liga,2024-25,Sporting CP,Dario Essugo,POR,MF,19,2005,0.2,15,0,2,11,2,0,15,1,1,100.0,0,0.0,9,53,19,1,0,0,1,0,14,0
POR-Primeira Liga,2024-25,Sporting CP,Eduardo Felicíssimo,POR,MF,17,2007,2.2,105,3,17,73,15,1,105,2,1,50.0,1,50.0,45,224,90,2,0,0,4,0,57,1
